code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
L27.0,Generalized skin eruption due to drugs and medicaments taken internally,130,87,17722,17765,217,35487,1.1583116552937889,1e-12,0.8599074023569281,2.0687664485856243,0.5073166216644412,0.07238666664590282,-3.0051881259434543,5.10422733736186,L
S99.92,~Unspecified injury of right foot,66,19,17786,17833,85,35619,1.5809149590530345,0.2103382153772546,4.788032887955696,2.3701116885028903,2.0328121706638607,1.3374151687368556,0.1726583374182677,9.463325435024428,S
L44,Other papulosquamous disorders,209,302,17643,17550,511,35193,0.8204900666033624,1e-12,-1.3086505766647336,2.06738714934537,-0.5992741038428501,0.18547458502903486,-5.290935936038027,2.813072773597684,L
H52.03,"Hypermetropia, bilateral",805,115,17047,17737,920,34784,2.5225171926888583,1.3023587891739627,4.161671509437457,2.107512647095019,2.092310807356664,1.372664545579469,0.2789226028888487,8.54022037342667,H
Q40,Other congenital malformations of upper alimentary tract,71,14,17781,17838,85,35619,1.742883792935669,0.7536798548460434,3.9809579166511826,2.288528858343369,1.7321091060647915,1.1833066541331019,-0.5214524649049594,8.449415814962183,Q
J45.99,~Exercise induced bronchospasm,182,86,17670,17766,268,35436,1.1192832737215792,1e-12,2.1960664494623576,2.0711244600388303,1.0684844402845697,0.5299609867817217,-1.846365089731803,6.272293608620345,J
R51,Headache,243,113,17609,17739,356,35348,1.5471807234954236,1e-12,2.0684098397816166,2.069630781808397,1.1074100328197294,0.4678570337227584,-1.764471901632774,6.348331685647093,R
E70.0,Classical phenylketonuria,24,21,17828,17831,45,35659,0.5717022308438409,1e-12,0.5141378058191506,2.085330206484694,0.1675310976214222,0.09272416017788229,-3.737814442187987,4.4365297589789625,E
B95.62,Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere,56,38,17796,17814,94,35610,1.3395276413893435,1e-12,1.0178789903541188,2.075031592186842,0.4859413765821141,-0.1470448265282273,-3.0586434791103647,5.075330895827665,B
H74,Other disorders of middle ear mastoid,234,84,17618,17768,318,35386,1.7966677256442611,0.0026458686448169,6.77904162723639,2.4772373749724723,2.759038363438495,2.1364027016651135,1.9794969167901328,11.690088988995315,H
H69.80,"Other specified disorders of Eustachian tube, unspecified ear",1766,916,16086,16936,2682,33022,1.262667892521395,1e-12,2.2188997597677735,2.064443152094681,0.9516329919647002,0.48805042096867485,-2.0816420126670216,6.010826439804818,H
K00.7,Teething syndrome,2552,1567,15300,16285,4119,31585,1.2821709912376762,1e-12,1.6800866137327486,2.064158390341857,0.7046367572810971,0.20215130993470035,-2.5911942287711547,5.500157978141264,K
R63.0,Anorexia,361,109,17491,17743,470,35234,1.9885308857408108,0.1460682051230935,6.200941191346723,2.253446260881081,2.729764227545754,2.1788709435784583,1.7347034792265417,10.56805050407328,R
W01,"Fall on same level from slipping, tripping and stumbling",173,102,17679,17750,275,35429,1.1489853327697974,1e-12,1.5422615773164152,2.068295449247798,0.6835982240192675,0.3068841049020946,-2.6399014940608474,5.467667685766703,W
M60,Myositis,51,23,17801,17829,74,35630,1.0994565179836229,1e-12,2.582583795347311,2.094700745335479,1.159256788932293,0.4396104781041377,-1.6772419594350585,6.533834079058435,M
P01.7,Newborn affected by malpresentation before labor,107,33,17745,17819,140,35564,1.624784431174474,0.1460682051230935,4.839533960744704,2.236948482229708,2.148784265354456,1.5589038852014785,0.4223812405819638,9.191058161465495,P
Z88,"Allergy status to drugs, medicaments and biological substances",190,70,17662,17782,260,35444,1.50610894170045,1e-12,4.492131229586931,2.1355431344982354,2.2389521417328706,1.7952409989414257,0.5957912436994333,8.96696650579607,Z
L30.1,Dyshidrosis [pompholyx],26,24,17826,17828,50,35654,1.0615785819890724,1e-12,0.11040821712989331,2.0833927299256,0.1014683094710203,-0.07381151412669881,-3.871976378036995,4.294773054576524,L
T56.0X,~Toxic effect of lead and its compounds,28,24,17824,17828,52,35652,0.6031570757079971,1e-12,0.17331674981327447,2.0824282511825576,0.1931585151964007,0.3303853826043521,-3.679245623705081,4.483723121708002,T
W22,Striking against or struck by other objects,116,59,17736,17793,175,35529,1.8188385923020067,1e-12,1.8291027115406921,2.0729441181969057,0.9189754512196268,0.47190448228191,-2.157911057257004,5.967880570003149,W
Z28,Immunization not carried out and underimmunization status,787,395,17065,17457,1182,34522,1.3081328314103984,1e-12,2.120520490760825,2.065263360295016,0.972573812963144,0.3305866279445549,-2.039220743673201,6.056462865863599,Z
J34,Other and unspecified disorders of nose and nasal sinuses,1643,993,16209,16859,2636,33068,1.2043039289806816,1e-12,1.430795927304114,2.0643227206988977,0.6958487534968142,0.5058776089355045,-2.6095417930240963,5.482454577051056,J
I73,Other peripheral vascular diseases,48,18,17804,17834,66,35638,1.6513615414494225,1e-12,4.223246406239331,2.22846080017443,1.898895002231892,0.9123268893852459,-0.1360898331802849,8.599315985422102,I
I51,Complications and ill-defined descriptions of heart disease,529,30,17323,17822,559,35145,2.478164113450289,4.66658700807939,5.103699041807504,2.3567313075494,2.078266670747229,1.575586242111812,0.2788076443516418,9.517024612421269,I
B37.0,Candidal stomatitis,791,689,17061,17163,1480,34224,1.1065625212062822,1e-12,0.3058582300226029,2.0645292164004405,0.1823882087704272,0.2097382560260345,-3.669857123442073,4.422948694909053,B
N90.89,Other specified noninflammatory disorders of vulva and perineum,48,60,17804,17792,108,35596,0.4701061423792,1e-12,-0.8975681040609034,2.075751072073371,-0.3192210261978464,0.0021016134770734107,-4.731020729492755,3.405773954775672,N
J03,Acute tonsillitis,717,764,17135,17088,1481,34223,0.948655634442218,1e-12,-0.09867951907674638,2.064589236730232,-0.0879634105108072,0.08550573826549682,-4.228128857426991,3.8649122362935993,J
K40,Inguinal hernia,629,52,17223,17800,681,35023,2.049366306388238,2.7005711852311287,4.9741277048115204,2.275723539053891,2.2900486505161664,1.648026032091383,0.7511814442425795,9.671853794873895,K
J06,Acute upper respiratory infections of multiple and unspecified sites,11937,11342,5915,6510,23279,12425,1.0593083889219983,1e-12,0.3783164306415297,2.063974379215585,0.1947519948739593,0.012757248531180938,-3.643352320554986,4.44727857599694,J
P02.7,~Newborn affected by fetal inflammatory response syndrome,96,32,17756,17820,128,35576,1.900305344359812,0.0704418427484054,5.487837049219378,2.3221144787542336,2.266959265534261,1.6415015176316023,0.7128781869058729,9.81539967958047,P
T07,Unspecified multiple injuries,455,512,17397,17340,967,34737,0.8528986202529217,1e-12,-0.39648149293996393,2.065026877970459,-0.1645332713709324,0.30035961306640824,-4.387143935630672,3.707612680227905,T
B00,Herpesviral [herpes simplex] infections,153,144,17699,17708,297,35407,0.8713448025625943,1e-12,0.2397800681798469,2.067192083440625,0.0783210926899068,0.23869022086794645,-3.889717289894949,4.213526775444939,B
K52.2,~Food protein-induced enterocolitis syndrome,295,94,17557,17758,389,35315,2.034642801962492,0.1014362535577038,5.842740272064806,2.2291366859182244,2.638077061307806,1.9053129097999715,1.511606736623877,10.249661978657263,K
Z88.1,Allergy status to other antibiotic agents,41,12,17811,17840,53,35651,1.4992495929995933,0.2103382153772546,4.113811697116012,2.381867688022722,1.83555919260882,0.8583533476924344,-0.296315754136196,9.040434014792249,Z
Q62,Congenital obstructive defects of renal pelvis and congenital malformations of ureter,317,60,17535,17792,377,35327,2.090964997707896,0.7536798548460434,4.588433632131159,2.1496430897180243,2.090100727739716,1.3561532476936624,0.2797475507375617,8.706193621663026,Q
R25,Abnormal involuntary movements,773,55,17079,17797,828,34876,3.4183350924643228,3.2406854222773545,5.432052812988488,2.3081584384456177,2.349753069183928,1.6968344557006239,0.8996949649347501,9.947509784865993,R
R69,"Illness, unspecified",605,263,17247,17589,868,34836,1.1667625843946403,1e-12,2.5846112092397004,2.0669813576750617,1.2981289298641632,0.7123419466045514,-1.368000719870922,6.734417315646727,R
Z91.89,"Other specified personal risk factors, not elsewhere classified",241,19,17611,17833,260,35444,3.576023411551859,3.2406854222773545,4.650017318590892,2.360472859923863,1.873390428926276,0.9307751314805746,-0.2043545284134316,9.04852905545663,Z
S70.26,~Insect bite (nonvenomous),42,48,17810,17804,90,35614,0.6840568097361576,1e-12,-0.24010310121808284,2.076448186225683,-0.1820051134845699,-0.0085386091905197,-4.4476878485446925,3.691839472987023,S
488,No Data,21,35,17831,17817,56,35648,1.2929735548604624,1e-12,-2.029635567563135,2.1266585173451635,-0.9925948223124212,0.38754684593946337,-6.27908433455529,2.0572638682684508,other
793.1,~ Solitary pulmonary nodule,351,170,17501,17682,521,35183,1.154404029115237,1e-12,2.3444187871243454,2.067338324613504,1.024886685044898,0.5746522000801757,-1.9331211377224355,6.170696182481249,7
K59,Other functional intestinal disorders,3028,1161,14824,16691,4189,31515,1.892205608971729,1e-12,4.022246738121373,2.0656752810166097,1.999496050588989,1.0407808944307744,0.0816604116448012,8.178958720739221,K
Q67.3,Plagiocephaly,1002,75,16850,17777,1077,34627,3.303674046517255,3.2406854222773545,4.726752719406495,2.173287126763851,2.2355362706402047,1.4763938884240568,0.5988977018743418,9.11802669491771,Q
K05.10,"Chronic gingivitis, plaque induced",49,34,17803,17818,83,35621,0.5079981028758677,1e-12,0.9336027831999997,2.076307553976827,0.4567445849292109,0.09883482738213878,-3.121145794696504,5.017830258549566,K
M99,"Biomechanical lesions, not elsewhere classified",521,223,17331,17629,744,34960,1.18092095132957,1e-12,2.5904410019276756,2.0677948909719865,1.341193536211457,0.8612065137004584,-1.2794903717383184,6.826116655703724,M
L74,Eccrine sweat disorders,153,77,17699,17775,230,35474,1.220070294425765,1e-12,1.8555939164731572,2.070956272376074,0.940727476155279,0.4862315442939244,-2.110794240074139,6.007205174754716,L
A08,Viral and other specified intestinal infections,1329,934,16523,16918,2263,33441,1.1578361085816398,1e-12,0.9027308968947615,2.0643284533109005,0.472935853906862,-0.004394466016560045,-3.069714480939817,5.022304360561462,A
E55.9,"Vitamin D deficiency, unspecified",115,17,17737,17835,132,35572,2.1574694814448487,1.3023587891739627,4.0957676014993165,2.278219683591957,1.774727435854702,1.3403517738625328,-0.4220095513356083,8.508447506085336,E
Y92.9,Unspecified place or not applicable,143,110,17709,17742,253,35451,1.5527864382600292,1e-12,0.5615707860597199,2.0677587338453627,0.3302198094051853,-0.041696388198388945,-3.369917752068731,4.735547542041377,Y
Y92.89,Other specified places as the place of occurrence of the external cause,42,27,17810,17825,69,35635,1.520187623006097,1e-12,1.1238244202065342,2.0797779629980786,0.5556192233304048,0.21036068490351698,-2.920725286815628,5.231854519816995,Y
J45.22,Mild intermittent asthma with status asthmaticus,44,39,17808,17813,83,35621,1.177721610760003,1e-12,0.12544193688934202,2.075552395686593,0.1525242284391923,-0.06046770236166529,-3.7514359158343344,4.3845799713087645,J
E78,Disorders of lipoprotein metabolism and other lipidemias,66,22,17786,17830,88,35616,1.7176330613830617,0.0704418427484054,5.4328587682050316,2.4304426168507827,2.164800849228161,1.6313225853637414,0.4978442454400733,10.025004236477706,E
Q25.0,Patent ductus arteriosus,1003,95,16849,17757,1098,34606,2.4953326339289403,2.2504759876926075,5.165775184517029,2.1728590325637125,2.376282468586187,1.6536670168063556,0.9046013784828713,9.422052273097714,Q
R68.11,Excessive crying of infant (baby),146,64,17706,17788,210,35494,1.877665701255035,1e-12,2.4299897174199097,2.0761939219893963,1.2489089242400986,0.9341837797540025,-1.476288194394571,6.662242429645787,R
J98.01,Acute bronchospasm,612,464,17240,17388,1076,34628,0.8535662960441721,1e-12,0.5948568530911542,2.0647923904456422,0.3574389822637476,0.3682869880446043,-3.308881430199003,4.784956011452644,J
S49,Other and unspecified injuries of shoulder and upper arm,77,87,17775,17765,164,35540,0.8563950515653681,1e-12,-0.3594136285208185,2.07069574610333,-0.1663695187935246,-0.09678832631957618,-4.402989740149832,3.713988430455813,S
B97.0,Adenovirus as the cause of diseases classified elsewhere,57,30,17795,17822,87,35617,1.3150113612889898,1e-12,2.127804579465942,2.08075987458864,0.8533832665207789,0.2977678573239113,-2.3025287560479937,5.853900073291633,B
R11,Nausea and vomiting,4202,2023,13650,15829,6225,29479,1.6324271156475092,1e-12,2.5942640216091672,2.064178561799893,1.2292987737152523,0.9692073426785198,-1.5082234640375551,6.583207813537398,R
S01.01,~Laceration without foreign body of scalp,62,20,17790,17832,82,35622,1.7775396176328633,0.1014362535577038,4.914107325547891,2.398664908635775,2.100077067382933,1.4227414430511414,0.3360843350559914,9.738677998868347,S
T78.08,~Anaphylactic reaction due to eggs,71,24,17781,17828,95,35609,1.812185374685896,0.0587015356236712,5.406528566453062,2.407731224998296,2.197279798382519,1.8304269756181766,0.571392695174386,10.00952566607272,T
N76,Other inflammation of vagina and vulva,69,248,17783,17604,317,35387,0.224133980448876,0.6280665457050362,-4.935767025470326,2.2197855815756,-2.120179597970321,1.3262665422479927,-9.057043895214743,-0.3556443086357976,N
J01.40,"Acute pansinusitis, unspecified",163,125,17689,17727,288,35416,1.0403675426136365,1e-12,0.6274214895513517,2.067290271020283,0.3344762690482022,0.34621438838182383,-3.360354939899291,4.743274013680312,J
Q51.82,~Cervical duplication,16,72,17836,17780,88,35616,0.5745661109498553,1.0852989909783024,-3.48510740962344,2.313859948204409,-1.5906056711557632,0.7610802744054457,-8.215520919624472,0.8546434078762428,Q
Z13.22,~Encounter for screening for lipoid disorders,545,462,17307,17390,1007,34697,1.022840271200414,1e-12,0.5146427187176132,2.0648354473280826,0.2144347836281809,0.36475678771017217,-3.604230568389098,4.489775653140289,Z
Z46.82,Encounter for fitting and adjustment of non-vascular catheter,1250,45,16602,17807,1295,34409,3.5334369347329715,8.063862349961186,5.124001641774745,2.330857792822803,2.2324864291677557,1.4907600448051472,0.6352110637795985,9.772005717814032,Z
D81.81,~Biotinidase deficiency,118,13,17734,17839,131,35573,3.799982165852328,2.2504759876926075,3.8242433216215392,2.325347724363817,1.6594681125521296,1.0002933260065223,-0.6987573921078414,8.416438190462667,D
M67,Other disorders of synovium and tendon,115,24,17737,17828,139,35565,1.7857054441376556,0.6280665457050362,4.386535385242895,2.230705490597207,1.9054203454480043,1.2863045080950373,-0.1216707951997877,8.622534048172767,M
H91,Other and unspecified hearing loss,2753,194,15099,17658,2947,32757,4.097760518105883,3.2406854222773545,5.523831490308201,2.147159999244134,2.661890265086393,1.8704566605367015,1.507148032007315,9.92386056713442,H
Z11.59,Encounter for screening for other viral diseases,90,16,17762,17836,106,35598,6.256856341083809,0.904415825815252,4.172153216171897,2.2971467667742025,1.7994403745628729,1.0705966559302849,-0.3687462916500044,8.63590356851013,Z
Z45.2,Encounter for adjustment and management of vascular access device,1192,59,16660,17793,1251,34453,3.3402067627846894,5.599904409695268,4.899917214949676,2.221876580480226,2.222492013538427,1.5875340330456453,0.5833048793511191,9.292901031019628,Z
T78.00,~Anaphylactic reaction due to unspecified food,64,25,17788,17827,89,35615,1.869063642891735,1e-12,3.488760513758082,2.1291115483533805,1.662554227472552,0.9391374889005278,-0.6332185483653916,7.712745359316479,T
R40,"Somnolence, stupor and coma",638,142,17214,17710,780,34924,2.03801439465575,0.5233887880875302,4.484772580946232,2.09695600814002,2.124339758942109,1.5055003348468647,0.3446887677250583,8.564605273963695,R
813.42, Other closed fractures of distal end of radius (alone),13,30,17839,17822,43,35661,0.8193511186061538,0.1752818461477122,-4.026768512057258,2.4566623926516398,-1.5674597637265957,1.2782463711727905,-8.665689265312961,0.964250358229458,8
Z82,Family history of certain disabilities and chronic diseases (leading to disablement),326,71,17526,17781,397,35307,1.6844506066361429,0.5233887880875302,4.83899414474621,2.1651303145978558,2.263947426258973,1.5750324588980036,0.6581637648014222,9.145318641696768,Z
