code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
M79.64,~Pain in right hand,561,280,12726,13007,841,25733,2.3621093823846344,0.1460682051230935,4.262372207450663,2.9165279391704937,1.4573153231122606,1.0380315414965116,-1.46598886464081,9.966590576717175,M
I21.4,Non-ST elevation (NSTEMI) myocardial infarction,551,33,12736,13254,584,25990,5.323512801204819,1.3023587891739627,5.449089935539666,3.0002815867106283,1.8198993318583188,1.354836214503722,-0.4202333983900299,11.340654308473008,I
R59.1,Generalized enlarged lymph nodes,69,12,13218,13275,81,26493,2.952770633621697,0.1460682051230935,5.857377721809469,2.9394497777731385,2.000744762249813,1.5772998940608414,0.119873047976367,11.6423044455756,R
C61,Malignant neoplasm of prostate,742,151,12545,13136,893,25681,1.9419793061032524,0.1752818461477122,5.388255462326412,2.9168312330238866,1.8145560301567007,0.9306943500069222,-0.4241304628754774,11.009637868541272,C
M21,Other acquired deformities of limbs,492,194,12795,13093,686,25888,1.742982784431138,0.1460682051230935,4.789856635889398,2.916783906648208,1.6508274923992452,0.9949139085318206,-0.9016843452339912,10.531898470199064,M
N18.1,"Chronic kidney disease, stage 1",152,14,13135,13273,166,26408,2.6864055154134983,0.4361573234062751,6.902234623603641,3.198366806723687,2.0842665573130943,1.6144756385697632,0.3975652227476471,12.93493272380126,N
H43.23,"Crystalline deposits in vitreous body, bilateral",30,4,13257,13283,34,26540,5.26340394673908,0.1460682051230935,7.268984669520143,3.071232480674283,2.277102990326289,1.7283255353354183,0.9740076154594348,13.01301771600184,H
R41.3,Other amnesia,534,80,12753,13207,614,25960,2.1330045991181072,0.1460682051230935,8.338630015884421,2.9226159608117643,2.907535231713524,2.5267459063023985,2.769386850995493,14.225830898661462,R
R03.0,"Elevated blood-pressure reading, without diagnosis of hypertension",528,478,12759,12809,1006,25568,0.8120356636564108,0.1460682051230935,1.5573377401475235,2.917729256106889,0.4897931884140784,0.18180195429927534,-4.289560343330715,7.147728173885977,R
I88,Nonspecific lymphadenitis,82,24,13205,13263,106,26468,1.5570948648216285,0.1460682051230935,4.722616982247455,2.923960577299634,1.587829495468601,0.760919265175567,-1.08810657549847,10.373608271945985,I
L29.3,"Anogenital pruritus, unspecified",16,13,13271,13274,29,26545,1.52188699455503,0.1460682051230935,1.9199916471668377,2.967537144388892,0.6659497358979931,0.3085422713927084,-3.840035348213799,7.792496503360333,L
D12.2,Benign neoplasm of ascending colon,160,66,13127,13221,226,26348,1.7467167221072757,0.1460682051230935,3.8984844414647606,2.9187405860598403,1.383545387428169,0.9082635258130874,-1.682416353950134,9.7588365038351,D
M48.04,"Spinal stenosis, thoracic region",61,9,13226,13278,70,26504,1.4534193790387206,0.1460682051230935,6.638491962511519,2.961516845253497,2.1883466986997577,1.3657543881827596,0.676359255148677,12.285291967759743,M
R78.89,"Finding of other specified substances, not normally found in blood",1000,455,12287,12832,1455,25119,1.2769708320781652,0.1752818461477122,3.6233425196408855,2.915728204388651,1.2296842171925493,0.9750970174033275,-2.129297314749502,9.300147223869292,R
H44.00,~Unspecified purulent endophthalmitis,12,2,13275,13285,14,26560,4.707187198234239,0.1460682051230935,5.6565698682734755,3.0680791766123,1.9295678370835252,1.2355293486094971,-0.0932577870606126,11.93339158869421,H
Z00.00,Encounter for general adult medical examination without abnormal findings,3120,5262,10167,8025,8382,18192,0.6239627336380997,0.5233887880875302,-4.378489250855453,2.91989854177286,-1.510443888154294,1.0179244924433046,-10.13323888683728,1.3125530739343765,Z
W19,Unspecified fall,606,69,12681,13218,675,25899,2.626092393003248,0.1752818461477122,8.514329002606004,2.967580946693839,2.93995668515106,2.4274566609605244,2.9082076662322613,14.540911219686668,W
Z93,Artificial opening status,245,20,13042,13267,265,26309,2.922946088032162,0.6280665457050362,5.841815425852131,3.090853478644176,2.0024601244481754,1.5253028266510071,0.1313493418639666,12.247272341129818,Z
L02.21,~Cutaneous abscess of abdominal wall,32,5,13255,13282,37,26537,6.601219512195122,0.1460682051230935,6.145181819268346,2.9861790708438574,2.0718678351890407,1.302937560680594,0.3341649367548402,12.039771797237329,L
M54.12,"Radiculopathy, cervical region",645,408,12642,12879,1053,25521,1.054213318155533,0.1460682051230935,3.8274298349407117,2.916359662761842,1.1993369282252602,0.5009960716865227,-2.218262065441745,9.213657744515432,M
N76.0,Acute vaginitis,220,262,13067,13025,482,26092,0.3216153784116963,0.2524058584527056,-1.8966863091668735,2.941052012340284,-0.6771620463883559,0.19533288947568894,-7.755924820056945,3.772787221635068,N
Z85.83,~Personal history of malignant neoplasm of bone,42,13,13245,13274,55,26519,4.197322274589912,0.1460682051230935,4.682317593946222,2.931344209543424,1.5241564613886376,0.8222722412231489,-1.2775018594653664,10.21315629452492,Z
K14.8,Other diseases of tongue,30,4,13257,13283,34,26540,2.363585341010664,0.1460682051230935,7.042643247218742,3.071232480674283,2.277102990326289,1.4675713402340267,0.9740076154594348,13.01301771600184,K
Z68.22,"Body mass index [BMI] 22.0-22.9, adult",59,26,13228,13261,85,26489,1.2970724684050552,0.1460682051230935,4.0830312364486225,2.92443363107136,1.28743504432593,0.6268409241966879,-1.966766250630964,9.496802933524156,Z
H31.29,Other hereditary choroidal dystrophy,6,1,13281,13286,7,26567,6.315037566157149,0.1460682051230935,5.830988972659162,3.2137070268238093,1.83904549700474,1.310093862235743,-0.388596593065146,12.20890346581078,H
B95.8,Unspecified staphylococcus as the cause of diseases classified elsewhere,47,7,13240,13280,54,26520,3.455258358662614,0.1460682051230935,6.3341534236000765,2.9729466536303097,2.157014476262276,1.3761873059176435,0.5858205999617869,12.23955733811035,B
S23.41,~Sprain of ribs,35,16,13252,13271,51,26523,0.996473900725394,0.1460682051230935,3.6835654585770823,2.9305864644169195,1.2485925652301542,0.6514567412068466,-2.084735452602646,9.402952395072823,S
H01.11,~Allergic dermatitis of right upper eyelid,26,13,13261,13274,39,26535,1.1444062470624572,0.1460682051230935,3.388521401988087,2.935639910170257,1.1762179461529172,0.9998814086897108,-2.300796149727109,9.206700841297096,H
C80.1,"Malignant (primary) neoplasm, unspecified",162,14,13125,13273,176,26398,1.9534774328262317,0.5233887880875302,6.755476588926479,3.2250074289210304,2.041109144646481,1.42289233846603,0.261693744164214,12.90349056528289,C
H27.03,"Aphakia, bilateral",87,6,13200,13281,93,26481,3.730535972325612,1.0852989909783024,5.222576570796901,3.2173512035876506,1.5712402454290395,1.1392499444992579,-1.2506607898919135,11.361124179404866,H
G47.61,Periodic limb movement disorder,141,24,13146,13263,165,26409,3.4702752293577985,0.1460682051230935,5.8983615348672345,2.927839553011881,2.080287136587612,1.2402537515778254,0.3522868837079018,11.829207036538175,G
J01,Acute sinusitis,2167,1827,11120,11460,3994,22580,1.0162821338282235,0.1460682051230935,3.3985350559417866,2.9168253446768944,1.1109681004791871,0.5448480712764003,-2.476372712155103,8.957372537365583,J
814.01, Closed fracture of navicular [scaphoid] bone of wrist,9,6,13278,13281,15,26559,3.570603317461148,0.1460682051230935,2.663912537915692,2.980981663266235,0.9075090041364732,0.43426682596367183,-3.1373489979963,8.547884399155956,8
H40.00,~Preglaucoma,424,206,12863,13081,630,25944,1.6506945016942418,0.1460682051230935,4.0722454565519906,2.9166765780150863,1.390421650287546,0.9298506600650418,-1.6611707865023302,9.771991308419867,H
I26.99,Other pulmonary embolism without acute cor pulmonale,556,35,12731,13252,591,25983,4.217450340076871,1.0852989909783024,6.220960296914982,3.050281617945886,2.014704892316598,1.1915077707573378,0.1669751847404637,12.123859412497469,I
L03.02,~Acute lymphangitis of right finger,30,18,13257,13269,48,26526,0.9103795763961616,0.1460682051230935,3.1338054477343205,2.933620148672907,1.0280422679952683,0.624262425196058,-2.733904324641624,8.765675346798249,L
I99.9,Unspecified disorder of circulatory system,88,5,13199,13282,93,26481,2.0802724576116014,1.8753966564105065,4.368609173558966,3.217209042839485,1.3919458601691972,0.8556770846341054,-1.827433046222644,10.783794663181297,I
F19,Other psychoactive substance related disorders,124,15,13163,13272,139,26435,1.746672823354369,0.1460682051230935,8.164358736347381,3.018794470280115,2.722608639995236,2.1196715330618265,2.3022674686767868,14.13572434563218,F
I07.2,Rheumatic tricuspid stenosis and insufficiency,475,40,12812,13247,515,26059,4.580188578137987,0.6280665457050362,5.52463026086654,2.9712926829855677,1.926656104397913,1.5445951344426438,-0.098967460552104,11.548285831806098,I
R31,Hematuria,1392,533,11895,12754,1925,24649,1.4343150056465277,0.1752818461477122,4.875143606416192,2.916047524509283,1.655531599569121,1.0048212686785758,-0.8877393025749463,10.542956947915805,R
H01.00,~Unspecified blepharitis right upper eyelid,440,133,12847,13154,573,26001,1.6835251074819444,0.1460682051230935,5.168801000896775,2.917227643083289,1.84537921071972,0.6277222279733199,-0.3342698696651256,11.1010523606307,H
S70.21,~Abrasion,70,16,13217,13271,86,26488,3.812810472141418,0.1460682051230935,5.2237411348476135,2.9291864552644844,1.7618299691938213,0.7725754256315205,-0.5803714740793504,10.90182843856252,S
K62,Other diseases of anus and rectum,985,524,12302,12763,1509,25065,1.034249259022858,0.1460682051230935,6.000956011460995,2.920146213931231,2.0520885151025725,1.4026954049744411,0.2690170991323306,11.715779916924747,K
E10.65,Type 1 diabetes mellitus with hyperglycemia,267,60,13020,13227,327,26247,1.1607982747406975,0.1460682051230935,5.798068092290072,2.919153549780456,1.9210927600741008,1.302665066828434,-0.1134710728841001,11.32940057293979,E
L81.4,Other melanin hyperpigmentation,311,193,12976,13094,504,26070,1.38294436319443,0.1460682051230935,3.1372893578858427,2.9170929050900045,1.0863178810641874,0.5457170535577407,-2.548506850008979,8.886287217058475,L
J20.9,"Acute bronchitis, unspecified",3182,1111,10105,12176,4293,22281,1.936350937330158,0.2524058584527056,5.05823485268682,2.9159707528686147,1.740818295815661,1.3046675819073934,-0.6390224189375795,10.791372892251683,J
H33.20,"Serous retinal detachment, unspecified eye",26,11,13261,13276,37,26537,4.912161675525402,0.1460682051230935,3.6805080441357068,2.936399217994066,1.2983091919370628,0.9220897702352774,-1.9428826155814491,9.567590807418448,H
K86.1,Other chronic pancreatitis,60,10,13227,13277,70,26504,3.490058766918525,0.1460682051230935,6.1809592055340286,2.946423390540691,2.037434849254274,1.1964693062394858,0.2282619678793924,11.77802942521169,K
Z12.11,Encounter for screening for malignant neoplasm of colon,1415,2260,11872,11027,3675,22899,0.8348704018028557,0.5233887880875302,-2.6422661724649292,2.917410887384128,-0.857771040575347,0.349097056124268,-8.220490840035259,3.2155496947206,Z
H60.39,~Other infective otitis externa,223,143,13064,13144,366,26208,1.595908955597662,0.1460682051230935,3.0157197497269914,2.9178318344764627,1.022699254907251,0.3492534073199388,-2.7347808654545678,8.70290975158204,H
Z48.81,~Encounter for surgical aftercare following surgery on the sense organs,540,41,12747,13246,581,25993,3.404604815037348,0.7536798548460434,5.85841212172179,3.000694329213522,2.022575175270147,1.2875176062708313,0.1878770449690963,11.950382672713252,Z
I25.11,~Atherosclerotic heart disease of native coronary artery with unstable angina pectoris,410,14,12877,13273,424,26150,3.0785101255654674,3.2406854222773545,5.241687443077098,3.1743352700970324,1.6812291568586564,1.0372799235724792,-0.8847977945134797,11.558367813977338,I
K51,Ulcerative colitis,192,71,13095,13216,263,26311,3.051261428439918,0.1460682051230935,4.288288822838486,2.918358248463873,1.4822127191567231,0.8915375115808439,-1.3942493460454966,10.045504775903677,K
K29.00,Acute gastritis without bleeding,369,136,12918,13151,505,26069,2.0514958849487592,0.1460682051230935,4.384420322788253,2.9170487949740127,1.602751078886795,1.0388655028498113,-1.042007475985005,10.392613682605052,K
E13.9,Other specified diabetes mellitus without complications,52,10,13235,13277,62,26512,1.4452912403251923,0.1460682051230935,5.458895086943356,2.940725479045326,1.890434352770196,1.2271723500088458,-0.2044675596942609,11.322964495002012,E
Q43.4,Duplication of intestine,28,24,13259,13263,52,26522,0.9831926469994288,0.1460682051230935,1.597462617120516,2.951118162925286,0.5754098783689738,0.28817574030898657,-4.085982770274259,7.482187856636876,Q
R07.2,Precordial pain,968,221,12319,13066,1189,25385,2.176322763298595,0.1752818461477122,5.506078254633965,2.916372876170493,1.8507196042826213,0.8723704677371494,-0.3185973474568317,11.11337425811048,R
H57.8,~Brow ptosis,86,39,13201,13248,125,26449,2.365411087473408,0.1460682051230935,3.7249149603051914,2.921496790228452,1.278371837001838,0.7286846212285822,-1.9912692712778155,9.460787708316454,H
N39.45,Continuous leakage,15,2,13272,13285,17,26557,7.729191674404911,0.1460682051230935,7.0664376700683,3.219711218661935,2.16389231327038,1.730048000540357,0.6565903278160095,13.277626386209928,N
H52.22,~Regular astigmatism,236,86,13051,13201,322,26252,1.65559263233716,0.1460682051230935,4.320639055128854,2.917839765617793,1.519200877503298,0.899009568553353,-1.2860761209290985,10.151645585610233,H
N63.13,"Unspecified lump in the right breast, lower outer quadrant",4,1,13283,13286,5,26569,5.884363360463513,0.1460682051230935,4.84740852350509,3.123525876448052,1.5549025804975574,0.9807684987755114,-1.2652197770771174,10.978776668157058,N
M77.50,Other enthesopathy of unspecified foot and ankle,100,66,13187,13221,166,26408,0.5246763366284589,0.1460682051230935,2.742612295924916,2.921125872689617,0.957941978186064,0.44599236071138976,-2.927032407765001,8.52357060179457,M
N93.9,"Abnormal uterine and vaginal bleeding, unspecified",29,45,13258,13242,74,26500,0.9505352672984088,0.5233887880875302,-2.145867379545378,3.001813477910805,-0.6547415151774553,0.2983657107400998,-7.848858209819527,3.918034400204672,N
H33.31,~Horseshoe tear of retina without detachment,37,29,13250,13258,66,26508,0.6403134184384361,0.1460682051230935,1.917609665059282,2.935929976337904,0.7312331178851674,0.15705860340666336,-3.6074677842637337,7.901166245243917,H
E11.65,Type 2 diabetes mellitus with hyperglycemia,2287,666,11000,12621,2953,23621,1.6493850677046666,0.2103382153772546,6.487046488548179,2.9176453464467795,2.228368850590237,1.5204174689492662,0.7831102083949872,12.22006980578814,E
R73.9,"Hyperglycemia, unspecified",262,73,13025,13214,335,26239,1.6241072071855711,0.1460682051230935,5.294039731173053,2.9182448266472067,1.7427797010417034,0.8718117831521741,-0.6337969117481421,10.805512604849577,R
H18,Other disorders of cornea,405,134,12882,13153,539,26035,1.427729482690608,0.1460682051230935,4.875596790285453,2.9171148082258487,1.7271976409927232,1.260732605312382,-0.6790061476185043,10.755873778163757,H
D80,Immunodeficiency with predominantly antibody defects,134,10,13153,13277,144,26430,2.1056787011639115,0.904415825815252,5.127095884854045,3.097691842191529,1.6696966856144535,1.2055939801029787,-0.8991586439368024,11.243570247861058,D
Z79.01,Long term (current) use of anticoagulants,1812,114,11475,13173,1926,24648,3.334464250480936,1.0852989909783024,6.172485508444555,2.9575773954650235,2.138891376885991,1.342332631456635,0.5291916110318438,12.122681964234287,Z
L70,Acne,103,141,13184,13146,244,26330,0.7913860544814849,0.363464436171896,-2.3331681620903786,2.962910375720532,-0.7905524194301538,0.24966829093838264,-8.149533591912855,3.46486165975171,L
R97,Abnormal tumor markers,733,303,12554,12984,1036,25538,1.4351395730706076,0.1460682051230935,5.78423101065551,2.9177924548976604,1.9767266712986435,1.4372145334756952,0.0489100409480256,11.486446292872271,R
R94.8,Abnormal results of function studies of other organs and systems,129,15,13158,13272,144,26430,3.904683309263461,0.1460682051230935,9.348731490742079,3.2111413806285736,2.9171245837709345,2.6082116066501855,3.073578008097522,15.66102091869398,R
