j,is_signal,w_base,logOR_true,p_true,logOR_noisy,p_noisy,logOR_lambda,p_lambda,se_lambda,var_counts_lambda,var_extra_lambda
7208,1,3.5884934554207193e-06,1.7575160816964503,4.039965329742065e-152,0.6698903228197471,5.895936966748694e-33,1.7232050181696414,1.0965228311453588e-18,0.1952683751494167,0.03787467831736125,0.00025506001613208974
7209,0,3.587871327952024e-06,0.4645906287878749,0.38598672156951874,-0.15589178547577362,0.7711341135996945,-0.40070006412954395,0.7735695813061729,1.3927274145025108,1.9394345910907165,0.00025506001613208974
7210,0,3.5872493945982267e-06,0.9473191212216923,0.009518972726215446,0.23087993525070513,0.510403877379096,0.5509423382935456,0.5087337069016324,0.833736985925223,0.6948623016835435,0.00025506001613208974
7211,0,3.586627655271855e-06,0.9223415711881737,0.030702164962992416,0.2385628528427326,0.5620901324918205,0.5768080910834833,0.5590473060187512,0.9872503494860826,0.9744081925442603,0.00025506001613208974
7212,0,3.5860061098854866e-06,1.4702671623894719,0.0010904983522059158,0.9428496931713484,0.02821784643440092,3.8516334957789597,0.6358236795406075,8.13359920055012,66.15518089517343,0.00025506001613208974
7213,0,3.5853847583517495e-06,0.39297164609857377,0.2988198870166402,0.49811380007814177,0.20197208081107976,1.2541579908401472,0.2618888102745681,1.1178496601418926,1.2493328026632127,0.00025506001613208974
7214,0,3.584763600583326e-06,1.6373298728731693,0.0006508626286147049,1.0859606017307477,0.016502011385941755,17.17996045278384,0.9999969356614784,4473273.792603045,20010178423589.227,0.00025506001613208974
7215,0,3.5841426364929454e-06,1.4201907076399398,0.009081611286063487,1.408714497713535,0.018013807723549432,16.925701331684163,0.9999958984927312,3292632.4124435983,10841428203474.15,0.00025506001613208974
7216,1,3.5835218659933927e-06,1.765483343943276,3.212205582794046e-66,0.9193090192314131,1.3062123706288334e-24,3.025097695719368,0.0001285860185485823,0.790017834319133,0.6238731185261609,0.00025506001613208974
7217,0,3.582901288997502e-06,0.832366267879376,0.07153924548602825,0.7181761933873522,0.13251656845148901,2.077974150253207,0.3308516905071047,2.136954518494658,4.5663195540986035,0.00025506001613208974
7218,0,3.58228090541816e-06,1.099307973236462,0.00798237473136271,1.1359809606874405,0.011619683476344426,17.239410313522406,0.9999969435629139,4500357.422388396,20253216929246.332,0.00025506001613208974
7219,0,3.581660715168303e-06,0.7662666195346317,0.03445780067285744,0.30234896486074403,0.3983328305482542,0.726506615474569,0.4064484724062516,0.8751407438430518,0.765616261518038,0.00025506001613208974
7220,0,3.581040718160921e-06,0.9754757374149858,0.04368271870681619,1.1573900048178016,0.03197221168528246,16.88994569775233,0.9999963527335777,3694884.1528387256,13652168902898.748,0.00025506001613208974
7221,0,3.580420914309052e-06,1.0524486759479639,0.027496391137852353,0.9567092446395259,0.05608813186094916,4.672051356906453,0.8227277981104545,20.853841981485143,434.8824703287361,0.00025506001613208974
7222,0,3.5798013035257883e-06,0.7841674374890047,0.0733230909428607,0.26168539779555017,0.5432265307529232,0.6364676212774086,0.5420277671111975,1.0438182144883343,1.0893014048814822,0.00025506001613208974
7223,0,3.5791818857242706e-06,-0.058037611013355576,0.9092282278704945,0.11239207541398989,0.822496060135172,0.2785090344947719,0.814844628682884,1.1892907009350548,1.414157311314462,0.00025506001613208974
7224,0,3.5785626608176926e-06,1.040729343814107,0.008533363364535418,0.5536935894174451,0.1518807270462188,1.4200017506836113,0.23123648117804918,1.1861223767887714,1.4066312327029122,0.00025506001613208974
7225,0,3.5779436287192986e-06,0.7489727616850216,0.11055800400569785,-0.22411035657123038,0.627179302353035,-0.5777852819161147,0.6441874939001122,1.2510183891344533,1.56479194993643,0.00025506001613208974
7226,0,3.577324789342384e-06,0.6238009927616721,0.16789142500887355,0.7181761933873522,0.13251656845148901,2.077974150253207,0.3308516905071047,2.136954518494658,4.5663195540986035,0.00025506001613208974
7227,0,3.576706142600294e-06,0.5578937308363313,0.2534161210960534,0.4668319523306757,0.34961255651578216,1.1991366791036993,0.3978749696145003,1.418387417361551,2.011567805713438,0.00025506001613208974
7228,1,3.5760876884064273e-06,1.6453367185475654,3.902071205660519e-60,0.9184461949754497,6.66359462445485e-24,3.0184861153603806,0.00015363734610164797,0.7974621369847451,0.6356907999081444,0.00025506001613208974
7229,1,3.5754694266742308e-06,1.626697416610413,2.1114723107010008e-60,0.7211371440292698,1.0816916313994711e-16,1.918220833695066,1.6687680608893056e-08,0.33991464168909186,0.11528690361849163,0.00025506001613208974
7230,0,3.574851357317203e-06,0.23051056721476837,0.5891928738059615,0.4498920768539175,0.304219752066091,1.130487208640571,0.3478759032795048,1.2042892953581772,1.450057646898163,0.00025506001613208974
7231,0,3.574233480248894e-06,1.558364841339109,0.003612914817152019,0.4980943060011452,0.28087524814126397,1.2776908779653338,0.3426538337456654,1.346447655257702,1.8126662283328312,0.00025506001613208974
7232,1,3.573615795382905e-06,1.7975511864539164,8.161611560757728e-76,0.7120969939552507,1.642263710715651e-18,1.8821668145415507,1.3047168703775276e-09,0.3102396910114834,0.0959936058627686,0.00025506001613208974
7233,0,3.572998302632887e-06,1.6373298728731693,0.0006508626286147049,0.8901960214026654,0.03975095540954876,3.1419807739088874,0.4699269387882067,4.34817293591958,18.906352820647363,0.00025506001613208974
7234,0,3.572381001912541e-06,0.6238009927616721,0.16789142500887355,0.9567092446395259,0.05608813186094916,4.672051356906453,0.8227277981104545,20.853841981485143,434.8824703287361,0.00025506001613208974
7235,0,3.5717638931356206e-06,0.23810400732822132,0.5601013251301737,0.7757657939547027,0.0781589119294301,2.3297024842071705,0.31718793330647,2.3291124828873393,5.424509897925494,0.00025506001613208974
7236,0,3.571146976215929e-06,1.099307973236462,0.00798237473136271,0.4392633619694823,0.26586617617580044,1.0892546394217022,0.30660777526717187,1.0654254882413197,1.134876410978122,0.00025506001613208974
7237,1,3.5705302510673206e-06,1.5855412917821197,8.474463828671321e-105,0.7220966567162889,6.450978411620398e-29,1.9169920015228243,2.912082837518709e-14,0.25216382633278467,0.0633315352946587,0.00025506001613208974
7238,0,3.5699137176036986e-06,1.67151376159257,0.005326483147982433,1.0089501242194108,0.06647059787600398,16.71119765008173,0.9999963251134201,3628304.2503031343,13164591732767.791,0.00025506001613208974
7239,0,3.5692973757390182e-06,1.4202989840130407,0.0003359890567605172,0.9347491298446348,0.01446445485565761,3.5667857306329265,0.5199167065710149,5.5430162063281285,30.72477360360015,0.00025506001613208974
7240,0,3.568681225387287e-06,0.887981627407343,0.02156009673087749,0.12538844244448585,0.7362747943776079,0.3005207238662151,0.730114689368805,0.8711428065950443,0.7586347294661587,0.00025506001613208974
7241,0,3.568065266462559e-06,1.1688979929003684,0.007403282337877377,0.6505925859806672,0.12334827791690266,1.7641105565845032,0.25504728007353394,1.5499462326838132,2.402078264194613,0.00025506001613208974
7242,0,3.567449498878941e-06,0.42158305628820936,0.34646861913489857,-0.31509220010090966,0.4860769122251647,-0.8412598741166808,0.5341491713935541,1.3531936466769066,1.8308779853906123,0.00025506001613208974
7243,1,3.56683392255059e-06,1.8309045753399984,1.352431432352248e-193,0.6584938180090864,6.21929604336333e-39,1.6825800219806741,1.2979213106711894e-22,0.17194406968687906,0.02930970308435423,0.00025506001613208974
7244,0,3.566218537391713e-06,0.7444040378555732,0.07453820582987115,0.9777271406227612,0.03329828350873281,5.306726484369814,0.8804197300340662,35.275371398493824,1244.35157224166,0.00025506001613208974
7245,0,3.5656033433165677e-06,1.1688979929003684,0.007403282337877377,0.6505925859806672,0.12334827791690266,1.7641105565845032,0.25504728007353394,1.5499462326838132,2.402078264194613,0.00025506001613208974
7246,0,3.5649883402394624e-06,0.3215007845780294,0.40359064891680696,0.4392633619694823,0.26586617617580044,1.0892546394217022,0.30660777526717187,1.0654254882413197,1.134876410978122,0.00025506001613208974
7247,0,3.5643735280747547e-06,0.7841674374890047,0.0733230909428607,1.3454720502816278,0.010912141408323897,17.109525719109335,0.9999963784860463,3769535.7765445663,14209399970649.447,0.00025506001613208974
7248,0,3.563758906736853e-06,0.832366267879376,0.07153924548602825,0.7181761933873522,0.13251656845148901,2.077974150253207,0.3308516905071047,2.136954518494658,4.5663195540986035,0.00025506001613208974
7249,0,3.5631444761402155e-06,1.0524486759479639,0.027496391137852353,0.7181761933873522,0.13251656845148901,2.077974150253207,0.3308516905071047,2.136954518494658,4.5663195540986035,0.00025506001613208974
7250,0,3.56253023619935e-06,1.6208970961419518,0.0023056741966204046,1.023410557026397,0.03921625907779092,16.93438716091231,0.9999966691824225,4056567.418628406,16455739221877.53,0.00025506001613208974
7251,0,3.561916186828816e-06,0.9324919628230434,0.020681389735670932,0.5982073238577671,0.13772732094838724,1.5700738953121898,0.23823162819077037,1.3312272810885255,1.771911013898216,0.00025506001613208974
7252,0,3.561302327943224e-06,0.14712033200873434,0.7252693167973306,0.5213609786255006,0.22749901484828006,1.3367860832450045,0.2983901679113745,1.285504963476067,1.6522679511054719,0.00025506001613208974
7253,0,3.5606886594572293e-06,1.4202177749336735,0.003922177741952008,0.4498920768539175,0.304219752066091,1.130487208640571,0.3478759032795048,1.2042892953581772,1.450057646898163,0.00025506001613208974
7254,0,3.560075181285543e-06,0.5728410916598857,0.16389859883063318,0.5880622910123717,0.1682817034296149,1.546360796486357,0.2684225128170974,1.3972685508013967,1.9521043430425031,0.00025506001613208974
7255,0,3.5594618933429223e-06,0.5959602378020509,0.16619980969221504,1.0859408519946925,0.02742145945200718,17.009764163529805,0.9999966805972841,4088635.6282710764,16716941300767.62,0.00025506001613208974
7256,0,3.5588487955441774e-06,1.0475133401115233,0.018528466552885266,0.5213609786255006,0.22749901484828006,1.3367860832450045,0.2983901679113745,1.285504963476067,1.6522679511054719,0.00025506001613208974
7257,1,3.558235887804166e-06,1.8108050829470124,2.0828260853168384e-79,0.7921258518882391,8.801623697209832e-23,2.2210707039247555,6.4957197081759465e-09,0.38271439525114376,0.1462152483163166,0.00025506001613208974
7258,0,3.557623170037796e-06,1.5346519221791186,0.001579051203518946,1.453705511389614,0.005442997442415971,17.233020935381088,0.9999963890993396,3807903.521523589,14500129229231.748,0.00025506001613208974
7259,1,3.557010642160026e-06,1.7820568543165654,2.8009052192506638e-123,0.6940187831085702,2.7701739464914074e-28,1.8108004194843565,3.922327276615027e-15,0.23045837649292805,0.05285600327962408,0.00025506001613208974
7260,0,3.5563983040858647e-06,0.22139561608386304,0.6210158497774674,0.4980943060011452,0.28087524814126397,1.2776908779653338,0.3426538337456654,1.346447655257702,1.8126662283328312,0.00025506001613208974
7261,1,3.5557861557303683e-06,1.7930566983732208,9.363865424337824e-105,0.7762330976314624,6.008704798298848e-29,2.1441745391292546,7.196365175403578e-12,0.3128491723065524,0.09761954459676282,0.00025506001613208974
7262,0,3.555174197008646e-06,0.8010985559011445,0.10847762980061176,0.7248778175101609,0.1620673633680313,2.145528580669381,0.3795348164185044,2.4415584204371794,5.960952460391562,0.00025506001613208974
7263,0,3.554562427835854e-06,1.2244797421598113,0.004676531081391437,0.7094430240893267,0.08973164790107574,1.996139219769777,0.2572084265660144,1.7617959174823743,3.103669794841429,0.00025506001613208974
7264,0,3.5539508481271974e-06,1.7879868751190178,0.0006291199032345733,0.7757657939547027,0.0781589119294301,2.3297024842071705,0.31718793330647,2.3291124828873393,5.424509897925494,0.00025506001613208974
7265,0,3.553339457797935e-06,0.7841674374890047,0.0733230909428607,0.8563464075458064,0.06687897582850974,2.894624320724719,0.4501432594949013,3.8330448881855887,14.691978054829542,0.00025506001613208974
7266,0,3.5527282567633705e-06,0.4466561988954225,0.37264517793092267,0.36673855637927794,0.47125363830967626,0.9229858920581144,0.4861845215371384,1.3253861707248467,1.75639344153254,0.00025506001613208974
7267,0,3.5521172449388616e-06,0.49586815312690774,0.2362244115584341,0.5213609786255006,0.22749901484828006,1.3367860832450045,0.2983901679113745,1.285504963476067,1.6522679511054719,0.00025506001613208974
7268,0,3.551506422239811e-06,0.4124746469325533,0.3339018216467544,0.6465341865995362,0.15060843309361088,1.7640877246211564,0.2870289960700281,1.6569465541732322,2.7452168233704155,0.00025506001613208974
7269,0,3.550895788581674e-06,2.323135159558563,0.0005656905301872398,1.2866216121729683,0.015554139073920557,17.041549042187132,0.9999963714669838,3747296.4452651613,14042230648696.916,0.00025506001613208974
7270,0,3.550285343879954e-06,0.6580292385435682,0.0756095328860014,0.46271174588776587,0.21790333753299596,1.149267343653365,0.2656412624279686,1.0324401305743283,1.0656775632042037,0.00025506001613208974
7271,0,3.5496750880502057e-06,-0.22510359208261757,0.6744041075328389,0.8345768619895422,0.13855852663707377,2.8945555307740425,0.5375073798675118,4.694482715909306,22.03791290995508,0.00025506001613208974
7272,0,3.549065021008029e-06,0.7841674374890047,0.0733230909428607,0.4498920768539175,0.304219752066091,1.130487208640571,0.3478759032795048,1.2042892953581772,1.450057646898163,0.00025506001613208974
7273,0,3.5484551426690765e-06,1.6208970961419518,0.0023056741966204046,0.7896450951589353,0.09436708367631978,2.439911356611388,0.3690283589419363,2.7161585780231206,7.377262360952448,0.00025506001613208974
7274,0,3.5478454529490495e-06,0.8736395648370411,0.03195473034162466,0.8901960214026654,0.03975095540954876,3.1419807739088874,0.4699269387882067,4.34817293591958,18.906352820647363,0.00025506001613208974
7275,0,3.5472359517636995e-06,0.7568283789147299,0.16667742550413545,0.4225671334539796,0.4400189305663078,1.0891867410281402,0.46972004778488774,1.506618577573823,2.269644478274438,0.00025506001613208974
7276,0,3.546626639028824e-06,0.8323326604798504,0.16276749395282641,0.874572386527989,0.16850840994954253,3.5665562208342014,0.7102745881332544,9.600747844146076,92.17410410685939,0.00025506001613208974
7277,1,3.546017514660273e-06,1.7731925345182824,6.629110100379649e-128,0.791634203246969,1.5461577253734035e-36,2.2121707284823167,6.264803802987909e-14,0.2948607733850869,0.0866878156651195,0.00025506001613208974
7278,0,3.5454085785739436e-06,0.8111073100341981,0.049023929648709504,0.47682659078081213,0.24720795616695423,1.1991820441398688,0.3004731257250447,1.158160774130529,1.3410813187184942,0.00025506001613208974
7279,0,3.5447998306857824e-06,0.43272196191298185,0.359414122732584,0.09845443984584316,0.8348217993352318,0.24232848412538455,0.8281722369336741,1.116482737683167,1.2462786435283673,0.00025506001613208974
7280,0,3.5441912709117863e-06,0.5222071730800415,0.15478073129408654,0.05391941283444689,0.8826811238894664,0.13011638819064764,0.8792555180541538,0.8565188516149714,0.7333694831556974,0.00025506001613208974
7281,0,3.543582899167999e-06,1.0524486759479639,0.027496391137852353,0.9567092446395259,0.05608813186094916,4.672051356906453,0.8227277981104545,20.853841981485143,434.8824703287361,0.00025506001613208974
7282,0,3.542974715370516e-06,0.388207327879243,0.28801916261807203,0.606347261186128,0.11320373991796093,1.5891256871505095,0.21218750703102274,1.2737738082856607,1.622244654658423,0.00025506001613208974
7283,0,3.5423667194354794e-06,0.9093392064123539,0.045868037142785145,1.2866216121729683,0.015554139073920557,17.041549042187132,0.9999963714669838,3747296.4452651613,14042230648696.916,0.00025506001613208974
7284,0,3.5417589112790802e-06,0.5578937308363313,0.2534161210960534,1.0089501242194108,0.06647059787600398,16.71119765008173,0.9999963251134201,3628304.2503031343,13164591732767.791,0.00025506001613208974
